question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;19;793881815;Is there a knife in the room?;True;[10];36;
existence;19;746397447;Is there a knife somewhere nearby?;False;[10];36;
existence;19;504156657;Do we have any heads of lettuce?;True;[8];36;
existence;19;135355953;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;19;691876032;Is there a potato in the room?;True;[2];36;
existence;19;542108932;Is there a potato somewhere in the room?;False;[2];36;
existence;20;343027670;Is there an apple somewhere in the room?;True;[9];36;
existence;20;398095401;Is there an apple in the room?;False;[9];36;
existence;20;485734873;Do we have any tomatoes?;False;[6];36;
existence;20;541812799;Is there a tomato somewhere in the room?;True;[6];36;
existence;20;227317585;Is there an egg somewhere in the room?;True;[5];36;
existence;20;7027109;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;20;120892463;Is there a mug in the room?;True;[13];36;
existence;20;663300280;Is there a mug somewhere in the room?;False;[13];36;
existence;22;224323287;Is there a fork somewhere in the room?;True;[3];36;
existence;22;539838180;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;22;405195103;Is there a tomato somewhere nearby?;True;[6];36;
existence;22;189484945;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;22;819398168;Is there a fork somewhere nearby?;True;[3];36;
existence;22;208590194;Is there a fork somewhere in the room?;False;[3];36;
existence;22;124832925;Do we have any knives?;True;[10];36;
existence;22;261878063;Is there a knife in the room?;False;[10];36;
existence;23;992817849;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;23;220356346;Please tell me if there is a head of lettuce somewhere in the room.;False;[8];36;
existence;23;50381968;Is there a spoon somewhere in the room?;False;[1];36;
existence;23;966507832;Is there a spoon somewhere in the room?;True;[1];36;
existence;23;115235942;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;23;504254934;I think a mug is in the room. Is that correct?;False;[13];36;
existence;23;250853864;Do we have any spoons?;True;[1];36;
existence;23;762465427;Is there a spoon somewhere nearby?;False;[1];36;
existence;24;602560954;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;24;513071212;Do we have any bowls?;False;[7];36;
existence;24;405686956;Do we have any knives?;True;[10];36;
existence;24;224182168;Is there a knife somewhere nearby?;False;[10];36;
existence;24;253569820;Is there a mug somewhere nearby?;True;[13];36;
existence;24;124338043;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;24;983667072;Is there a bowl somewhere nearby?;True;[7];36;
existence;24;938077295;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;25;203458075;Is there a tomato in the room?;True;[6];36;
existence;25;898254138;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;25;218563535;Do we have any eggs?;True;[5];36;
existence;25;213922868;I think an egg is in the room. Is that correct?;False;[5];36;
existence;25;177835555;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;25;422789436;Is there a bowl somewhere in the room?;True;[7];36;
existence;25;457697623;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;25;408949189;Is there a loaf of bread in the room?;False;[12];36;
existence;26;688070956;Is there a mug somewhere nearby?;True;[13];36;
existence;26;888464131;Is there a mug somewhere in the room?;False;[13];36;
existence;26;833840588;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;26;456565250;Is there a tomato somewhere in the room?;False;[6];36;
existence;26;228173830;Do we have any bowls?;False;[7];36;
existence;26;6513205;Do we have any bowls?;True;[7];36;
existence;26;906393950;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;26;474391523;Do we have any bowls?;False;[7];36;
existence;27;969600811;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;27;93106902;I think a potato is in the room. Is that correct?;False;[2];36;
existence;27;878020563;Is there a mug somewhere nearby?;True;[13];36;
existence;27;836167306;Is there a mug somewhere nearby?;False;[13];36;
existence;27;146495888;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;27;74079656;Do we have any bowls?;False;[7];36;
existence;27;593982883;Please tell me if there is a bowl somewhere in the room.;True;[7];36;
existence;27;953549641;Is there a bowl somewhere in the room?;False;[7];36;
existence;28;179116233;Do we have any knives?;True;[10];36;
existence;28;759103868;Is there a knife somewhere in the room?;False;[10];36;
existence;28;792417339;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;28;135011111;I think a plate is in the room. Is that correct?;False;[4];36;
existence;28;674526466;Is there an apple somewhere nearby?;False;[9];36;
existence;28;502594900;Is there an apple in the room?;True;[9];36;
existence;28;475145260;Is there a mug somewhere nearby?;True;[13];36;
existence;28;836438836;Is there a mug in the room?;False;[13];36;
existence;29;868204758;I think an apple is in the room. Is that correct?;False;[9];36;
existence;29;330918756;I think an apple is in the room. Is that correct?;True;[9];36;
existence;29;676681274;Is there a fork somewhere in the room?;True;[3];36;
existence;29;395949302;Is there a fork in the room?;False;[3];36;
existence;29;222780601;Do we have any loaves of bread?;True;[12];36;
existence;29;879615049;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;29;387335788;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;29;464380763;Do we have any tomatoes?;False;[6];36;
existence;30;926351322;Do we have any bowls?;True;[7];36;
existence;30;903502651;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;30;786922471;Do we have any eggs?;False;[5];36;
existence;30;108545125;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;30;268799082;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;30;778634487;Is there an apple in the room?;False;[9];36;
existence;30;869716222;Is there an apple in the room?;True;[9];36;
existence;30;627338254;Do we have any apples?;False;[9];36;
existence;6;768114112;I think an egg is in the room. Is that correct?;True;[5];36;
existence;6;422425217;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;6;243304092;Is there a bowl somewhere in the room?;True;[7];36;
existence;6;613932788;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;6;389663784;Do we have any apples?;True;[9];36;
existence;6;716992012;I think an apple is in the room. Is that correct?;False;[9];36;
existence;6;585957994;Is there a plate in the room?;False;[4];36;
existence;6;399352114;I think a plate is in the room. Is that correct?;True;[4];36;
existence;8;607016255;Do we have any plates?;True;[4];36;
existence;8;819910390;Is there a plate somewhere in the room?;False;[4];36;
existence;8;681823782;I think a mug is in the room. Is that correct?;True;[13];36;
existence;8;248148090;Do we have any mugs?;False;[13];36;
existence;8;64014994;Is there a knife somewhere in the room?;True;[10];36;
existence;8;836171087;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;8;836877276;Is there a head of lettuce in the room?;True;[8];36;
existence;8;243967171;Please tell me if there is a head of lettuce somewhere in the room.;False;[8];36;
existence;9;308889139;Is there a potato somewhere nearby?;True;[2];36;
existence;9;516720092;I think a potato is in the room. Is that correct?;False;[2];36;
existence;9;940694641;Is there a mug in the room?;True;[13];36;
existence;9;721398024;Is there a mug in the room?;False;[13];36;
existence;9;519679779;Do we have any heads of lettuce?;True;[8];36;
existence;9;342721882;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;9;664668961;Is there a mug somewhere nearby?;True;[13];36;
existence;9;971391378;Do we have any mugs?;False;[13];36;
existence;10;36224743;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;10;77089430;Is there a mug somewhere nearby?;True;[13];36;
existence;10;577779766;Do we have any loaves of bread?;True;[12];36;
existence;10;135097135;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;10;904921052;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;10;220769927;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;10;124141053;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;10;690669806;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;11;534409821;Is there a loaf of bread in the room?;True;[12];36;
existence;11;783576367;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;11;959013708;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;11;351124805;I think a fork is in the room. Is that correct?;False;[3];36;
existence;11;120692615;Is there a potato somewhere in the room?;True;[2];36;
existence;11;204220353;Is there a potato somewhere nearby?;False;[2];36;
existence;11;94723123;I think a knife is in the room. Is that correct?;True;[10];36;
existence;11;400540599;I think a knife is in the room. Is that correct?;False;[10];36;
existence;13;631766745;I think a potato is in the room. Is that correct?;True;[2];36;
existence;13;915207815;Is there a potato somewhere nearby?;False;[2];36;
existence;13;222128118;Is there a head of lettuce in the room?;True;[8];36;
existence;13;674277482;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;13;397079681;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;13;239457072;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;13;604825608;Is there a potato somewhere in the room?;False;[2];36;
existence;13;684393495;Is there a potato in the room?;True;[2];36;
existence;14;614452020;Is there a spoon somewhere in the room?;False;[1];36;
existence;14;430731319;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;14;13696778;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;14;565077339;Is there a bowl somewhere in the room?;False;[7];36;
existence;14;690838616;I think an egg is in the room. Is that correct?;True;[5];36;
existence;14;212350973;Is there an egg somewhere in the room?;False;[5];36;
existence;14;462971907;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;14;429416610;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;16;689618600;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;16;803565263;Is there a head of lettuce in the room?;True;[8];36;
existence;16;261655315;I think an egg is in the room. Is that correct?;True;[5];36;
existence;16;369246843;I think an egg is in the room. Is that correct?;False;[5];36;
existence;16;530099172;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;16;241604808;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;16;217903599;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;16;886498537;I think a plate is in the room. Is that correct?;False;[4];36;
existence;17;700754491;Is there a potato somewhere nearby?;True;[2];36;
existence;17;430718847;Is there a potato in the room?;False;[2];36;
existence;17;641187801;I think a plate is in the room. Is that correct?;True;[4];36;
existence;17;954968776;Do we have any plates?;False;[4];36;
existence;17;634355181;Do we have any tomatoes?;False;[6];36;
existence;17;543018867;I think a tomato is in the room. Is that correct?;True;[6];36;
existence;17;946140444;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;17;65691581;Do we have any loaves of bread?;False;[12];36;
existence;18;547700494;Do we have any spoons?;True;[1];36;
existence;18;802140160;Do we have any spoons?;False;[1];36;
existence;18;943484720;Do we have any plates?;False;[4];36;
existence;18;41630465;Is there a plate somewhere in the room?;True;[4];36;
existence;18;744275253;Is there a potato in the room?;True;[2];36;
existence;18;722351143;Is there a potato in the room?;False;[2];36;
existence;18;351049804;Is there a spoon somewhere nearby?;False;[1];36;
existence;18;540859319;Is there a spoon somewhere in the room?;True;[1];36;
existence;19;287173926;Is there an egg somewhere in the room?;True;[5];36;
existence;19;934037833;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;19;196472678;Do we have any eggs?;False;[5];36;
existence;19;865379087;I think an egg is in the room. Is that correct?;True;[5];36;
existence;19;347406878;Is there a bowl in the room?;True;[7];36;
existence;19;871270750;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;19;584285066;Do we have any eggs?;False;[5];36;
existence;19;362046825;Is there an egg somewhere in the room?;True;[5];36;
existence;20;372187861;I think an apple is in the room. Is that correct?;True;[9];36;
existence;20;618836322;Is there an apple in the room?;False;[9];36;
existence;20;768210334;Is there a spoon somewhere in the room?;False;[1];36;
existence;20;688630553;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;20;355451328;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;20;42232530;Is there a plate somewhere nearby?;False;[4];36;
existence;20;646065596;Do we have any heads of lettuce?;True;[8];36;
existence;20;511686499;Please tell me if there is a head of lettuce somewhere in the room.;False;[8];36;
existence;22;525921730;I think a plate is in the room. Is that correct?;True;[4];36;
existence;22;732403057;Is there a plate somewhere nearby?;False;[4];36;
existence;22;80813851;Is there a bowl somewhere in the room?;True;[7];36;
existence;22;289902776;Is there a bowl in the room?;False;[7];36;
existence;22;254366752;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;22;246813459;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;22;272934292;Is there a tomato somewhere in the room?;False;[6];36;
existence;22;606262181;Is there a tomato in the room?;True;[6];36;
existence;23;981187635;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;23;633083406;Is there a head of lettuce somewhere nearby?;False;[8];36;
existence;23;705772669;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;23;227272892;Is there a spoon somewhere in the room?;False;[1];36;
existence;23;331299682;Is there a fork somewhere nearby?;True;[3];36;
existence;23;162180309;Is there a fork somewhere in the room?;False;[3];36;
existence;23;287404351;Is there a potato somewhere nearby?;True;[2];36;
existence;23;669902671;Is there a potato in the room?;False;[2];36;
existence;24;512556849;I think a potato is in the room. Is that correct?;True;[2];36;
existence;24;873337550;Is there a potato somewhere nearby?;False;[2];36;
existence;24;860705331;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;24;4115082;Is there a mug somewhere in the room?;False;[13];36;
existence;24;854245345;Is there a spoon somewhere nearby?;True;[1];36;
existence;24;275896763;Is there a spoon somewhere in the room?;False;[1];36;
existence;24;463820485;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;24;884734922;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;25;386176574;Is there a loaf of bread in the room?;True;[12];36;
existence;25;10451554;Do we have any loaves of bread?;False;[12];36;
existence;25;193255749;Do we have any eggs?;False;[5];36;
existence;25;90891309;I think an egg is in the room. Is that correct?;True;[5];36;
existence;25;460747079;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;25;753393206;Is there a mug in the room?;False;[13];36;
existence;25;411245803;I think an apple is in the room. Is that correct?;True;[9];36;
existence;25;494508120;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;26;497976748;Is there a loaf of bread in the room?;True;[12];36;
existence;26;786327190;Is there a loaf of bread in the room?;False;[12];36;
existence;26;116326316;Is there a mug in the room?;True;[13];36;
existence;26;17325565;Is there a mug somewhere nearby?;False;[13];36;
existence;26;300460655;Is there a potato somewhere in the room?;True;[2];36;
existence;26;114521666;Is there a potato in the room?;False;[2];36;
existence;26;422165252;Is there an egg somewhere nearby?;False;[5];36;
existence;26;257188646;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;27;270661365;I think a plate is in the room. Is that correct?;True;[4];36;
existence;27;673248324;I think a plate is in the room. Is that correct?;False;[4];36;
existence;27;945009483;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;27;652526212;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;27;391412439;Is there a plate somewhere in the room?;False;[4];36;
existence;27;689579391;Is there a plate in the room?;True;[4];36;
existence;27;365031393;Is there a mug in the room?;True;[13];36;
existence;27;235837507;I think a mug is in the room. Is that correct?;False;[13];36;
existence;28;155826385;Do we have any eggs?;False;[5];36;
existence;28;489690396;I think an egg is in the room. Is that correct?;True;[5];36;
existence;28;22545805;Is there a bowl somewhere nearby?;True;[7];36;
existence;28;435645319;Do we have any bowls?;False;[7];36;
existence;28;134439139;Is there an apple somewhere nearby?;True;[9];36;
existence;28;807728674;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;28;255524423;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;28;865177490;Is there a mug somewhere in the room?;True;[13];36;
existence;29;190764419;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;29;11298588;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;29;5541541;Is there a fork in the room?;True;[3];36;
existence;29;340771823;Do we have any forks?;False;[3];36;
existence;29;234581601;Is there a fork somewhere nearby?;True;[3];36;
existence;29;744889878;I think a fork is in the room. Is that correct?;False;[3];36;
existence;29;747833530;I think a knife is in the room. Is that correct?;False;[10];36;
existence;29;681457708;Do we have any knives?;True;[10];36;
existence;30;324266856;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;30;918676033;Is there a head of lettuce somewhere in the room?;False;[8];36;
existence;30;499622719;Do we have any plates?;True;[4];36;
existence;30;696608674;Is there a plate somewhere in the room?;False;[4];36;
existence;30;420463926;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;30;170126892;Is there a bowl in the room?;False;[7];36;
existence;30;314005065;Is there a head of lettuce in the room?;True;[8];36;
existence;30;939843764;Is there a head of lettuce in the room?;False;[8];36;
existence;6;291232423;Is there a plate somewhere nearby?;True;[4];36;
existence;6;70905565;Is there a plate somewhere nearby?;False;[4];36;
existence;6;144640486;Is there a knife somewhere nearby?;True;[10];36;
existence;6;441542984;I think a knife is in the room. Is that correct?;False;[10];36;
existence;6;812293264;Is there a knife somewhere nearby?;True;[10];36;
existence;6;558258157;Is there a knife in the room?;False;[10];36;
existence;6;258479659;Is there a mug somewhere nearby?;True;[13];36;
existence;6;516771223;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;8;801324715;I think a mug is in the room. Is that correct?;True;[13];36;
existence;8;141664382;Is there a mug somewhere in the room?;False;[13];36;
existence;8;849263303;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;8;866183530;Is there a tomato somewhere nearby?;False;[6];36;
existence;8;405618739;Do we have any tomatoes?;True;[6];36;
existence;8;692263115;Is there a tomato somewhere in the room?;False;[6];36;
existence;8;92794363;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;8;650331688;Is there a loaf of bread in the room?;False;[12];36;
existence;9;869573333;Do we have any loaves of bread?;True;[12];36;
existence;9;793285878;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;9;274444030;Is there a knife somewhere nearby?;True;[10];36;
existence;9;471068614;Do we have any knives?;False;[10];36;
existence;9;956593905;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;9;873732883;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;9;917632112;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;9;58262097;Is there an egg in the room?;True;[5];36;
existence;10;221508909;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;10;125793632;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;10;431900517;Please tell me if there is a potato somewhere in the room.;True;[2];36;
existence;10;122475818;Is there a potato somewhere nearby?;False;[2];36;
existence;10;388775184;Do we have any spoons?;True;[1];36;
existence;10;122215251;Is there a spoon somewhere nearby?;False;[1];36;
existence;10;622986716;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;10;105097473;I think an apple is in the room. Is that correct?;False;[9];36;
existence;11;125088960;Is there a fork somewhere nearby?;True;[3];36;
existence;11;664409369;Do we have any forks?;False;[3];36;
existence;11;155125666;Is there an egg in the room?;True;[5];36;
existence;11;680372255;Is there an egg somewhere in the room?;False;[5];36;
existence;11;423778431;I think a potato is in the room. Is that correct?;True;[2];36;
existence;11;637012004;Is there a potato in the room?;False;[2];36;
existence;11;303621152;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;11;289178302;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;13;884553983;Is there a plate somewhere in the room?;True;[4];36;
existence;13;2842288;Do we have any plates?;False;[4];36;
existence;13;697978466;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;13;136918063;Do we have any spoons?;False;[1];36;
existence;13;427859108;Is there a mug in the room?;True;[13];36;
existence;13;753096534;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;13;688131396;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;13;750452131;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;14;152185124;I think a plate is in the room. Is that correct?;True;[4];36;
existence;14;487956214;Is there a plate somewhere nearby?;False;[4];36;
existence;14;746684767;Is there a potato in the room?;True;[2];36;
existence;14;213804600;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;14;591456671;I think a plate is in the room. Is that correct?;True;[4];36;
existence;14;134168194;Is there a plate somewhere in the room?;False;[4];36;
existence;14;736711021;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;14;384398995;Do we have any loaves of bread?;True;[12];36;
existence;16;89672423;Is there a plate somewhere in the room?;True;[4];36;
existence;16;840454175;Is there a plate somewhere nearby?;False;[4];36;
existence;16;424948319;Do we have any knives?;True;[10];36;
existence;16;552631415;I think a knife is in the room. Is that correct?;False;[10];36;
existence;16;170565636;Is there an egg somewhere in the room?;False;[5];36;
existence;16;861714874;Is there an egg somewhere nearby?;True;[5];36;
existence;16;72976421;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;16;589311074;Do we have any loaves of bread?;False;[12];36;
existence;17;47465699;Is there a potato somewhere in the room?;True;[2];36;
existence;17;222868839;Is there a potato somewhere nearby?;False;[2];36;
existence;17;603111390;Is there a knife somewhere in the room?;True;[10];36;
existence;17;693166885;Do we have any knives?;False;[10];36;
existence;17;366742200;Is there a fork somewhere in the room?;True;[3];36;
existence;17;698378801;Is there a fork somewhere in the room?;False;[3];36;
existence;17;623413775;Is there a fork somewhere in the room?;True;[3];36;
existence;17;736964581;I think a fork is in the room. Is that correct?;False;[3];36;
existence;18;803441376;Is there a fork somewhere in the room?;True;[3];36;
existence;18;661256724;I think a fork is in the room. Is that correct?;False;[3];36;
existence;18;381820040;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;18;262200672;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;18;829424631;I think a mug is in the room. Is that correct?;True;[13];36;
existence;18;303544387;Is there a mug somewhere nearby?;False;[13];36;
existence;18;473685581;I think a mug is in the room. Is that correct?;True;[13];36;
existence;18;685306656;Is there a mug somewhere in the room?;False;[13];36;
existence;19;601605295;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;19;128194219;Do we have any spoons?;False;[1];36;
existence;19;242809941;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;19;253963917;Do we have any spoons?;False;[1];36;
existence;19;266125366;Please tell me if there is a head of lettuce somewhere in the room.;True;[8];36;
existence;19;847793720;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;19;910727332;Do we have any spoons?;False;[1];36;
existence;19;340866419;Is there a spoon somewhere in the room?;True;[1];36;
existence;20;907426135;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;20;982671696;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;20;896047884;I think a potato is in the room. Is that correct?;False;[2];36;
existence;20;553407702;Is there a potato somewhere nearby?;True;[2];36;
existence;20;848176748;Is there a mug somewhere in the room?;False;[13];36;
existence;20;408578833;Is there a mug in the room?;True;[13];36;
existence;20;779607854;Is there a fork somewhere in the room?;True;[3];36;
existence;20;842104682;I think a fork is in the room. Is that correct?;False;[3];36;
existence;22;9678949;Is there a tomato somewhere in the room?;True;[6];36;
existence;22;911322389;Is there a tomato somewhere nearby?;False;[6];36;
existence;22;165484299;Is there a head of lettuce somewhere in the room?;True;[8];36;
existence;22;200785391;Do we have any heads of lettuce?;False;[8];36;
existence;22;322714838;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;22;67314404;Do we have any heads of lettuce?;False;[8];36;
existence;22;781425339;Is there a fork in the room?;False;[3];36;
existence;22;380278849;Do we have any forks?;True;[3];36;
existence;23;598082006;Is there a spoon somewhere in the room?;True;[1];36;
existence;23;652491527;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;23;502900313;Do we have any potatoes?;True;[2];36;
existence;23;653615651;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;23;268664131;Do we have any heads of lettuce?;True;[8];36;
existence;23;478785944;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;23;15182470;Is there a mug in the room?;True;[13];36;
existence;23;95694332;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;24;781657834;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;24;773677299;Is there a plate somewhere in the room?;False;[4];36;
existence;24;884097354;Is there a knife somewhere in the room?;True;[10];36;
existence;24;142863049;Do we have any knives?;False;[10];36;
existence;24;703807995;Is there an apple somewhere in the room?;False;[9];36;
existence;24;427745439;Do we have any apples?;True;[9];36;
existence;24;392033768;Is there a knife in the room?;True;[10];36;
existence;24;893835620;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;25;687940742;Is there a bowl somewhere in the room?;False;[7];36;
existence;25;467058899;Is there a bowl in the room?;True;[7];36;
existence;25;487705676;Is there a bowl somewhere in the room?;True;[7];36;
existence;25;461500404;Is there a bowl somewhere in the room?;False;[7];36;
existence;25;129862282;Do we have any forks?;True;[3];36;
existence;25;268064400;Is there a fork somewhere nearby?;False;[3];36;
existence;25;84278676;Is there a mug somewhere in the room?;True;[13];36;
existence;25;98414450;Please tell me if there is a mug somewhere in the room.;False;[13];36;
existence;26;208963027;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;26;208539929;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;26;952603476;Please tell me if there is a loaf of bread somewhere in the room.;False;[12];36;
existence;26;817614615;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;26;181947021;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;26;607722679;Is there a loaf of bread somewhere in the room?;False;[12];36;
existence;26;3539310;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;26;985704027;Do we have any loaves of bread?;False;[12];36;
existence;27;130802241;Is there a plate in the room?;False;[4];36;
existence;27;429408663;Please tell me if there is a plate somewhere in the room.;True;[4];36;
existence;27;618730730;I think an apple is in the room. Is that correct?;True;[9];36;
existence;27;439400255;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;27;142272138;Do we have any plates?;True;[4];36;
existence;27;786999197;Is there a plate somewhere nearby?;False;[4];36;
existence;27;148120062;I think a potato is in the room. Is that correct?;True;[2];36;
existence;27;655126705;Is there a potato somewhere nearby?;False;[2];36;
existence;28;387727386;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;28;181411922;Do we have any loaves of bread?;False;[12];36;
existence;28;490763998;Is there a spoon somewhere in the room?;True;[1];36;
existence;28;484075605;Do we have any spoons?;False;[1];36;
existence;28;286502745;Is there an apple in the room?;False;[9];36;
existence;28;835891665;I think an apple is in the room. Is that correct?;True;[9];36;
existence;28;686814760;Is there a fork in the room?;True;[3];36;
existence;28;314142004;Is there a fork somewhere in the room?;False;[3];36;
existence;29;29274437;Is there a spoon in the room?;True;[1];36;
existence;29;635076559;Do we have any spoons?;False;[1];36;
existence;29;42971884;Is there a plate somewhere nearby?;True;[4];36;
existence;29;588969859;Is there a plate in the room?;False;[4];36;
existence;29;453843835;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;29;19010018;Do we have any tomatoes?;False;[6];36;
existence;29;640100714;I think a knife is in the room. Is that correct?;False;[10];36;
existence;29;188707329;Is there a knife somewhere nearby?;True;[10];36;
existence;30;689923949;Is there a spoon in the room?;True;[1];36;
existence;30;109673336;Is there a spoon somewhere in the room?;False;[1];36;
existence;30;200171348;I think a potato is in the room. Is that correct?;True;[2];36;
existence;30;714245486;Is there a potato somewhere in the room?;False;[2];36;
existence;30;537046623;Do we have any mugs?;True;[13];36;
existence;30;861660107;Is there a mug somewhere nearby?;False;[13];36;
existence;30;734141107;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;30;600104890;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;6;313549029;Please tell me if there is a bowl somewhere in the room.;False;[7];36;
existence;6;318913094;Do we have any bowls?;True;[7];36;
existence;6;243555792;Please tell me if there is a plate somewhere in the room.;False;[4];36;
existence;6;905286880;Is there a plate in the room?;True;[4];36;
existence;6;347350056;Is there a spoon somewhere nearby?;True;[1];36;
existence;6;914279658;I think a spoon is in the room. Is that correct?;False;[1];36;
